id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
OCD11CRNCACT	Fatty acid oxidation	transport of 11-octadecenoyl carnitine into the mitochondrial matrix			4.0		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCD11CRNCPT2	Fatty acid oxidation	transport of 11-octadecenoyl carnitine into the mitochondrial matrix			4.0		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCT11EFATP	Fatty acid oxidation	uptake of vaccenic acid by cells			3.0		PMID: 16868315, PMID: 17901542, journal of lipid research (2006) vol 47 page 665-672, 16357361, PMID: 17495600		fatty acid transport proteins mediate the uptake of long and very long chain fatty acids. These transport proteins are widely distributed and thought to possess fatty acid activating properties. May requires other proteins also.
OCTDEC2ACBP	Fatty acid oxidation	transport of 3-hydroxyoctadecadienoyl coa from mitochondria into cytosol			3.0		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
OCTDECCACT	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix			4.0		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCTDECCPT1	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix			4.0		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCTDECCPT2	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix			4.0		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
34DHPHELAT1tc	Transport, extracellular	transport of 3,4-Dihydroxy-L-phenylalanine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.			4.0		Hans Gerhard Vogel, Franz J. Hock, Jochen Maas, Dieter Mayer (2006),  Drug discovery and evaluation: Safety and pharmacokinetic assays, Springer publication, Chapter II D, page 456, table 3, PMID: 19035290, PMID: 12634921, European Journal of Pharmacology 441 (2002) 127-132. Am J Physiol Cell Physiol 281:C1077-C1093, 2001. Amino Acids (2005) 29: 229–233 DOI 10.1007/s00726-005-0221-x. PMID: 11901210		leucine is the only amino acid tested for efflux. Expressed in ovary, placenta, brain, spleen, testis, activated lymphocytes and some tumor cells. Functions as a antiport transport system (DOI 10.1016/j.cell.2009.01.02), requires heterodimerization with glycoprotein CD98 (Pflugers Arch-Eur J Physiol (2000) 440:503-512, DOI 10.1007/s004240000274, PMID: 10958334).
4OHPROIMINOtc	Transport, extracellular	transport of L-OH-Proline by the apical IMINO amino acid transporters in kidney and intestine			4.0		PMID: 19657969, PMID: 15632147, PMID: 18195088, PMID: 18400692, PMID:19184091		IMINO transporter is suggested to be a candidate for iminoglycinuria (PMID: 16052352). Associted with collectrin in kidney.
ALAALACNc	Transport, extracellular	ALAALACNc			4.0		PMID: 6993048, PMCID: PMC1412501, PMID: 4919261, PMID: 20178671, PMID: 12473676		Dipeptides and tripeptides enter the brush border of the intestinal mucosal cells, where they are hydrolyzed to free amino acids, which are then transported into hepatic portal vein. Peptides entering by transcellular or paracellular mechanisms elicit allergic reactions to food (Robert K. Murray, David A. Bender, Kathleen M. Botham, Peter J. kennelly, Victor W. Rodwell, P. Anthony Weil (2009) 28th edition, Harper's illustrated biochemistry,Mc Graw Hill, page 462). formation and hydrolysis of diglycine is a reversible process (David L. Nelson, Michael M. Cox, Lehniniger principles of biochemistry (2000), 3rd edition, worth publishers,page 69, figure 3a). CN1 is expressed in brain where as CN2 is more ubiquitously expressed (PMID: 12473676).
ALAALAPEPT1tc	Transport, extracellular	transport of Alanylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
ALAATB0tc	Transport, extracellular	transport of L-Alanine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
ALAyLATthc	Transport, extracellular	transport of Alanine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney			4.0		PMID: 11546643, PMID:18195088		y+LAT1 and y+LAT2 transporters requires CD98 for sequesterization to the plasma membrane. Acts as an amino acid exchanger, with influx of neutral aminoa acids and efflux of cationic amino acid, requires Na+ for optimal activity. Can also operate with H+ in absence of Na+ (PMID: 11546643).
ARGATB0tc	Transport, extracellular	transport of L-Arginine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
ASCBSVCTtc	Transport, extracellular	transport of L-Ascorbate by SVCT1 or SVCT2 transporter			4.0		PMID: 18094143, PMID: 11396616, G.F.M. Ball (2006) Vitamins their role in the human body, Blackwell publishing, chapter 19, page 395-398, PMID: 17222174		SVCT1 and SVCT2 differ in their tissue distribution, SVCT1 is more ubiquitously expressed, where as SVCT1 is confined to intestine, liver and kidney. The Na+ symport transport is energized by Na+/K+ ATPase, therefore its a secondary active transport ( G.F.M. Ball (2006) Vitamins their role in the human body, Blackwell publishing, chapter 19, page 395-398). Vitamin C is absorbed only in ascorbate form, can be oxidized into dehydroascorbate, and can then enter the blood stream (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 312-313).
ASNATB0tc	Transport, extracellular	transport of L-Asparagine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
ASNPHELAT2tc	Transport, extracellular	transport of L-Asparagine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.			4.0		Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274, PMID: 10574970, J Am Soc Nephrol 14: 837–847, 200, Pflugers Arch-Eur J Physiol (2003) 445:529-533 DOI 10.1007/s00424-002-0973-z, PMID: 18195088, Am J Physiol (2001) 281:C1077-C1093.		higer affinity for small neutral amino acids that LAT1, functions as exchanger (antiport system), at the basolateral surface of memebranes in transporting epithelia. Localized in the proximal tubule of kidney, small intestine. Lesser expression in ivary, placenta and brain. Heterodimerization with CD-98 for traficking of the complex to the mebrane. (Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274).
BALABETAtc	Transport, extracellular	transport of beta alanine into the intestinal cells by beta transport system			4.0		PMID: 19074966, PMID: 2206910, PMID: 1324004, PMID: 16956961, PMID: 15166008, PMID: 18195088		beta transporter system requires chloride ions for optimal uptake of amino acids into the cells. Expressed on both apical and basolateral membranes of renal cells. Transports taurine and beta alanine. (PMID: 18195088)
BALAPAT1tc	Transport, extracellular	transport of beta alanine by PAT1 in renal and intestinal cells			4.0		PMID: 17123464, PMID: 18400692, PMCID: PMC34647, PMID: 15345686, PMID: 18195088		PAT1 proton-amino acid co-transporter with 1:1 stoichiometry, does not discriminate between L and D isomers, located on the apical membrane of kidney and intestine (PMID: 18400692, PMID: 18195088).
CARPEPT1tc	Transport, extracellular	transport of L-Carnosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
CBLtle	Transport, extracellular	transport of Adenosylcobalamin into the intestine			4.0		PMCID: PMC2809139, Janos Zempleni, Robert B. Rucker, Donald B. McCormick, John W. Suttie (2007) Handbook of vitamins, CRC press, chapter 13, page 418-422		Cobalamin binds intrinsic factor and then the complex binds cubilin and amnionless (that serve as anchors for the receptor). Even though megalin (MAG) and receptor-associated protein (RAP) can interact with CUB, the precise role if any, of these proteins in CUB-mediated absorption of IF-Cbl has not been determined (PMCID: PMC2809139). absorption of cobalamin can also occur by simple diffusion along the entire small intestine, this accounts for 1-3
CYSATB0tc	Transport, extracellular	transport of L-Cysteine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
CYSPHELAT2tc	Transport, extracellular	transport of L-Cysteine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.			4.0		Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274, PMID: 10574970, J Am Soc Nephrol 14: 837–847, 200, Pflugers Arch-Eur J Physiol (2003) 445:529-533 DOI 10.1007/s00424-002-0973-z, PMID: 18195088, Am J Physiol (2001) 281:C1077-C1093.		higer affinity for small neutral amino acids that LAT1, functions as exchanger (antiport system), at the basolateral surface of memebranes in transporting epithelia. Localized in the proximal tubule of kidney, small intestine. Lesser expression in ivary, placenta and brain. Heterodimerization with CD-98 for traficking of the complex to the mebrane. (Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274).
CYSSNAT5tc	Transport, extracellular	transport of L-Cysteine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.			4.0		PMID: 12845534, PMCID: PMC1665133, PMID:18195088		SNAT5 performs both symport with sodium and antiport with proton, for the net transport of neutral amino acid into the cell. Cellular localization has been reported in stomach, brain, liver, lung, small intestine, spleen, colon and kidney. (PMID: 12845534)
CYSTALArBATtc	Transport, extracellular	transport of L-Cystine into the cell in exchange for L-Alanine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.			4.0		PMID: 10958334, PMID: 19184091, PMID: 18195088, PMID: 11546643		sodium independant antiport transport system, exchanges di-basic amino acids into the cells and neutral amino acids out of the cell. Located on the apical surfaces of transporting epithelia. Cellular localization being small intestine, kidney (proximal tubule), lung, placenta, brain and thymus. Requires the heterodimerization with rBAT glycoprotein. (PMID: 10958334).
CYSTLEUrBATtc	Transport, extracellular	transport of L-Cystine into the cell in exchange for L-Leucine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.			4.0		PMID: 10958334, PMID: 19184091, PMID: 18195088, PMID: 11546643		sodium independant antiport transport system, exchanges di-basic amino acids into the cells and neutral amino acids out of the cell. Located on the apical surfaces of transporting epithelia. Cellular localization being small intestine, kidney (proximal tubule), lung, placenta, brain and thymus. Requires the heterodimerization with rBAT glycoprotein. (PMID: 10958334).
FOLTle	Transport, extracellular	folate uptake into the enterocytes 			3.0		G.F.M. Ball (2006) Vitamins their role in the human body, Blackwell publishing, chapter 17, page 353, PMID: 19762432.		carrier protein mediated. H+ symport. Mutations in this gene is associated with hereditary folate mal-absorption syndrome (IEM) (PMID: 19762432) .
GALSGLT1le	Transport, extracellular	transport of D-Galactose from extracellular space to cytosol of mucosal cells in small intestine			4.0		PMID: 20522896, PMID: 14642859, Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 71-72		SGLT-1 can also transport sugars coupled with H+ instead of Na+, under conditions of decreased extra-cellular ph. However, the affinity for glucose decreases with H+ coupled transport. (PMID: 17468205). The transport system is energized by Na/K ATPase activity (PMID: 7730974, Journal of animal science (2001) volume 79, (E suppl) E59:E72). Reversible transport for SGLT-1 has been suggested in a 6-state model in PMCID: PMC3000923.
GLCSGLT1le	Transport, extracellular	transport of D-glucose from extracellular space to cytosol of mucosal cells in small intestine			4.0		PMID: 20522896, PMID: 14642859, Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 71-72		SGLT-1 can also transport sugars coupled with H+ instead of Na+, under conditions of decreased extra-cellular ph. However, the affinity for glucose decreases with H+ coupled transport. (PMID: 17468205). The transport system is energized by Na/K ATPase activity (PMID: 7730974, Journal of animal science (2001) volume 79, (E suppl) E59:E72). Reversible transport for SGLT-1 has been suggested in a 6-state model in PMCID: PMC3000923.
GLNATB0tc	Transport, extracellular	Transport of L-Glutamine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
GLNyLATthc	Transport, extracellular	transport of Glutamine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney			4.0		PMID: 11546643, PMID:18195088		y+LAT1 and y+LAT2 transporters requires CD98 for sequesterization to the plasma membrane. Acts as an amino acid exchanger, with influx of neutral aminoa acids and efflux of cationic amino acid, requires Na+ for optimal activity. Can also operate with H+ in absence of Na+ (PMID: 11546643).
GLYGLYCNc	Transport, extracellular	hydrolysis of glycylycine for uptake			4.0		PMID: 6993048, PMCID: PMC1412501, PMID: 4919261, PMID: 20178671, PMID: 12473676		Dipeptides and tripeptides enter the brush border of the intestinal mucosal cells, where they are hydrolyzed to free amino acids, which are then transported into hepatic portal vein. Peptides entering by transcellular or paracellular mechanisms elicit allergic reactions to food (Robert K. Murray, David A. Bender, Kathleen M. Botham, Peter J. kennelly, Victor W. Rodwell, P. Anthony Weil (2009) 28th edition, Harper's illustrated biochemistry,Mc Graw Hill, page 462). formation and hydrolysis of diglycine is a reversible process (David L. Nelson, Michael M. Cox, Lehniniger principles of biochemistry (2000), 3rd edition, worth publishers,page 69, figure 3a). CN1 is expressed in brain where as CN2 is more ubiquitously expressed (PMID: 12473676).
GLYGLYPEPT1tc	Transport, extracellular	transport of Glycyl-glycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
GLYLEUHYDROc	Transport, extracellular	hydrolysis of Glycylleucine in the small intestine for cellular uptake			4.0		PMID: 4074331, PMID: 964683		BRENDA also lists beta-Ala-His dipeptidase (E.C. 3.4.13.20) as another enzyme catalyzing this reaction, but no literature evidence found.
GLYLEUPEPT1tc	Transport, extracellular	transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
GLYPHEPEPT1tc	Transport, extracellular	transport of Glycylphenylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
GLYPROPEPT1tc	Transport, extracellular	transport of Glycylproline by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
GLYPROPRO1c	Transport, extracellular	hydrolysis of Prolylglycine in the small intestine for cellular uptake			4.0		PMID: 14580160, PMID: 2317925, PMID: 18340504, Rubino A, Pierro M, Torretta GL, Vetrella M, Martino DD, Auricch S. (1969). Pediatric Research 3: 313-9		prolidase 1 and 2 both have same E.C. Numbers, prolidase 1 has a substrate preference for glycylproline where as prolidase 2 catalyzes very slowly this reaction (PMID: 14580160). 
GLYSARCNc	Transport, extracellular	Hydrolysis of glycylsarcosine for uptake			3.0		PMID:6746633, PMID: 4778946, PMID: 7171621, PMID: 3293467		glycine-sarcosine is resistant to hydrolysis and the only enzyme to catalyze hydrolysis is prolidase in rabbit intestine (PMID:6746633). Further glycine-sarcosine and glycylalanine have been assumed to have a common transport system. It may also remain intact (PMID: 3293467).
GLYSARPEPT1tc	Transport, extracellular	Transport of Glycylsarcosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine, renal cells and brain.			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047). glycine-sarcosine is also transported accros the brain specifically by PEPT2 (PMID: 20571525).
GLYSNAT5tc	Transport, extracellular	transport of Glycine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.			4.0		PMID: 12845534, PMCID: PMC1665133, PMID:18195088		SNAT5 performs both symport with sodium and antiport with proton, for the net transport of neutral amino acid into the cell. Cellular localization has been reported in stomach, brain, liver, lung, small intestine, spleen, colon and kidney. (PMID: 12845534)
HISCAT1	Transport, extracellular	Transport of L-Histidine by y+ transporter			4.0		PMID: 14770310, PMID: 12506130, PMID: 17494634,PMID:18195088.		ubiquitously expressed y+ transport system, mediates uniport transport of arginine, lysine, ornithine and histidine. (PMID:18195088). Located on the basolateral surface, mediates a bidirectional uniport transport of actionic amino acid and is Na+ independent (PMID: 17494634). Recon 1 contains the reactions but with irrversible form.
HISSNAT5tc	Transport, extracellular	Transport of L-Histidine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.			4.0		PMID: 12845534, PMCID: PMC1665133, PMID:18195088		SNAT5 performs both symport with sodium and antiport with proton, for the net transport of neutral amino acid into the cell. Cellular localization has been reported in stomach, brain, liver, lung, small intestine, spleen, colon and kidney. (PMID: 12845534)
HISyLATtc	Transport, extracellular	Transport of L-Histidine by y+LAT1 or y+LAT2 transporters in small intestine and kidney			4.0		PMID: 11546643, PMID:18195088		y+LAT1 and y+LAT2 transporters requires CD98 for sequesterization to the plasma membrane. Acts as an amino acid exchanger, with influx of neutral aminoa acids and efflux of cationic amino acid, requires Na+ for optimal activity. Can also operate with H+ in absence of Na+ (PMID: 11546643).
HISyLATthc	Transport, extracellular	Transport of Histidine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney			4.0		PMID: 11546643, PMID:18195088		y+LAT1 and y+LAT2 transporters requires CD98 for sequesterization to the plasma membrane. Acts as an amino acid exchanger, with influx of neutral aminoa acids and efflux of cationic amino acid, requires Na+ for optimal activity. Can also operate with H+ in absence of Na+ (PMID: 11546643).
ILEATB0tc	Transport, extracellular	Transport of L-Isoleucine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
ILELAT1tc	Transport, extracellular	transport of L-Isoleucine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.			4.0		Hans Gerhard Vogel, Franz J. Hock, Jochen Maas, Dieter Mayer (2006),  Drug discovery and evaluation: Safety and pharmacokinetic assays, Springer publication, Chapter II D, page 456, table 3, PMID: 19035290, PMID: 12634921, European Journal of Pharmacology 441 (2002) 127-132. Am J Physiol Cell Physiol 281:C1077-C1093, 2001. Amino Acids (2005) 29: 229–233 DOI 10.1007/s00726-005-0221-x. PMID: 11901210		leucine is the only amino acid tested for efflux. Expressed in ovary, placenta, brain, spleen, testis, activated lymphocytes and some tumor cells. Functions as a antiport transport system (DOI 10.1016/j.cell.2009.01.02), requires heterodimerization with glycoprotein CD98 (Pflugers Arch-Eur J Physiol (2000) 440:503-512, DOI 10.1007/s004240000274, PMID: 10958334).
ILEPHELAT2tc	Transport, extracellular	transport of L-Isoleucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.			4.0		Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274, PMID: 10574970, J Am Soc Nephrol 14: 837–847, 200, Pflugers Arch-Eur J Physiol (2003) 445:529-533 DOI 10.1007/s00424-002-0973-z, PMID: 18195088, Am J Physiol (2001) 281:C1077-C1093.		higer affinity for small neutral amino acids that LAT1, functions as exchanger (antiport system), at the basolateral surface of memebranes in transporting epithelia. Localized in the proximal tubule of kidney, small intestine. Lesser expression in ivary, placenta and brain. Heterodimerization with CD-98 for traficking of the complex to the mebrane. (Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274).
LEUATB0tc	Transport, extracellular	Transport of L-Leucine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
LEUGLYPEPT1tc	Transport, extracellular	transport of Leucylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
LEULEULAPc	Transport, extracellular	hydrolysis of Leucylleucine in the small intestine for cellular uptake			4.0		PMID: 1908238, PMID: 1931152		both pig(E.C. 3.4.11.5) and human (3.4.11.1) amino peptidase have similar amino acid sequence and catalytic properties (PMID: 1908238)
LEULEUPEPT1tc	Transport, extracellular	transport of Leucylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells			4.0		PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047		PEPT1 appears to transport all di- and tri- peptides across the brush border of the intestinal cells (Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 193). PEPT1 is expressed highly in intestinal cells where as PEPT2 is localized to renal cells (PMID: 10330047).
LEUPHELAT2tc	Transport, extracellular	Transport of L-Leucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.			4.0		Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274, PMID: 10574970, J Am Soc Nephrol 14: 837–847, 200, Pflugers Arch-Eur J Physiol (2003) 445:529-533 DOI 10.1007/s00424-002-0973-z, PMID: 18195088, Am J Physiol (2001) 281:C1077-C1093.		higer affinity for small neutral amino acids that LAT1, functions as exchanger (antiport system), at the basolateral surface of memebranes in transporting epithelia. Localized in the proximal tubule of kidney, small intestine. Lesser expression in ivary, placenta and brain. Heterodimerization with CD-98 for traficking of the complex to the mebrane. (Pflugers Arch-Eur J Physiol (2000) 440:503-512 DOI 10.1007/s00420000274). LAT2 carries both influx and efflux of phenylalanine, leucine and isoleucine, hence such reactions are reversible.
LEUyLAThtc	Transport, extracellular	transport of Leucine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney			4.0		PMID: 11546643, PMID:18195088		y+LAT1 and y+LAT2 transporters requires CD98 for sequesterization to the plasma membrane. Acts as an amino acid exchanger, with influx of neutral aminoa acids and efflux of cationic amino acid, requires Na+ for optimal activity. Can also operate with H+ in absence of Na+ (PMID: 11546643).
LINOFATPtc	Transport, extracellular	uptake of linoleic acid by the enterocytes			4.0		PMID: 10518211, PMID: 20086080, PMID: 12856180, Immun., Endoc. & Metab. Agents in Med. Chem., 2009, 9, 11-17, 		major intestinal fatty acid transport protein, may also act in co-ordination with acyl co-A synthetase. The transport is ATP driven, further the transporter itself has fatty acid activating enzymic properties (PMID: 12856180).
LYSATB0tc	Transport, extracellular	transport of L-Lysine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
METATB0tc	Transport, extracellular	transport of L-Methionine into the intestinal cells by ATB0 transporter			4.0		PMID:18195088		ATB0 is both sodium and chloride coupled, with reaction stoichiometry 2Na+:1cl:1amino acid. The transporter is localted in the intestine, has a broad substrate specificity (both neutral and cationic amino acids), but is not involved in the transport of aspartate, glutamate and proline (PMID:18195088).
METyLATthc	Transport, extracellular	transport of Methionine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney			4.0		PMID: 11546643, PMID:18195088		y+LAT1 and y+LAT2 transporters requires CD98 for sequesterization to the plasma membrane. Acts as an amino acid exchanger, with influx of neutral aminoa acids and efflux of cationic amino acid, requires Na+ for optimal activity. Can also operate with H+ in absence of Na+ (PMID: 11546643).
NACHORCTL3le	Transport, extracellular	NACHORCTL3le			2.0		PMID: 18411268, PMID: 15728713		nicotinate is essential for life expansion, needs to be re-absorbed. Can be either obtainedfrom diet, from tryptophan or breakdown of proteins. Low pH is required for an efficient uptake. The orphan transporter is highly operative in PCT og kidneys. Some authors have also suggested involvement of SLC5A8 in niacin uptake when niacin is administered at high pharmacological doses (PMID: 21749321).
