	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14	cluster_15	cluster_16	cluster_17	cluster_18	cluster_19	cluster_20	cluster_21	cluster_22	cluster_23	cluster_24	cluster_25	cluster_26	cluster_27	cluster_28
34DHOXPEGt_pos	605.4700784000794	607.0683882836646	700.0065106506721	602.3521236123189	753.3462219910184	754.9552741257027	728.6473527866018	684.8141726122747	726.1320085695309	607.1552908295788	596.1054564021714	599.2884645932448	605.8912535095627	677.9450296386193	606.8120162635352	691.3362122405755	642.4566688487531	608.8621897007484	607.1960929490052	692.607274107703	618.4419088004975	690.9286449070001	674.7743494540586	610.1333271092693	607.2808679470778	658.3489863692289	669.9300489502915	606.1039891167313	617.2343347254939
34DHPHAMT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPHELAT1tc_pos	736.2782458859954	790.3886487650625	784.1600475867972	739.483381307951	1836.9977742951455	814.6395637008185	501.6966067893457	639.5205946924502	1482.936740990401	706.8265058503212	775.9280579988389	800.1321584413965	810.5823331742408	1383.258519805882	899.8616699845957	686.0352949266595	715.449516221338	771.8464796672097	748.0960970697147	742.3667851168634	646.4395157274678	1489.9397542033091	592.8904290522312	685.3817292826834	839.3284007527096	896.9840518180345	1359.118451038926	846.668081586573	815.9046524559068
34DHPHEt_neg	736.2782458859954	790.3886487650625	784.1600475867972	739.483381307951	1836.9977742951455	814.6395637008185	501.6966067893457	639.5205946924502	1482.936740990401	706.8265058503212	775.9280579988389	800.1321584413965	810.5823331742408	1383.258519805882	899.8616699845957	686.0352949266595	715.449516221338	771.8464796672097	748.0960970697147	742.3667851168634	646.4395157274678	1489.9397542033091	592.8904290522312	685.3817292826834	839.3284007527096	896.9840518180345	1359.118451038926	846.668081586573	815.9046524559068
34DHPHEt_pos	4.914179666848002	4.892781590452525	5.246854317547612	5.018950371194981	6.670785838429731	5.235457785069635	5.677993383043787	5.905714639544349	6.441667063870111	5.05751361566074	5.091127660297009	4.96406630539481	5.058826768189794	6.941415926029333	5.23525280479102	5.725675469439928	5.715617869081029	4.921281642870303	4.8762609041943925	5.968265934240755	5.426289635094726	6.579566727212084	5.7690488863185	5.243051075068228	5.063383794001412	5.870068161703951	6.752116209733717	5.055583921047019	4.895709674095944
34DHPLACOX_NADP__neg	2130.9874019171148	2133.9212629357885	2195.8066148715025	2134.965697538774	2190.7180124933766	2204.204988038508	2111.1668453319485	2188.470588364434	2122.2749946495264	2123.13595367161	2122.8223849291544	2126.446073420304	2148.076448003756	2142.933989354154	2140.235489417731	2182.071826165841	2171.9322342719524	2136.7587760658826	2141.571816152017	2112.918182714708	2159.438454542792	2103.520923642279	2182.600303590796	2125.40454327224	2132.626976846707	2127.447066632195	2181.9905198880083	2131.2451306157445	2117.144801462665
34DHPLACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_pos	2130.9874019171148	2133.9212629357885	2195.8066148715025	2134.965697538774	2190.7180124933766	2204.204988038508	2111.1668453319485	2188.470588364434	2122.2749946495264	2123.13595367161	2122.8223849291544	2126.446073420304	2148.076448003756	2142.933989354154	2140.235489417731	2182.071826165841	2171.9322342719524	2136.7587760658826	2141.571816152017	2112.918182714708	2159.438454542792	2103.520923642279	2182.600303590796	2125.40454327224	2132.626976846707	2127.447066632195	2181.9905198880083	2131.2451306157445	2117.144801462665
34DHXMANDACOX_NADP__neg	2130.9874019171148	2133.9212629357885	2195.8066148715025	2134.965697538774	2190.7180124933766	2204.204988038508	2111.1668453319485	2188.470588364434	2122.2749946495264	2123.13595367161	2122.8223849291544	2126.446073420304	2148.076448003756	2142.933989354154	2140.235489417731	2182.071826165841	2171.9322342719524	2136.7587760658826	2141.571816152017	2112.918182714708	2159.438454542792	2103.520923642279	2182.600303590796	2125.40454327224	2132.626976846707	2127.447066632195	2181.9905198880083	2131.2451306157445	2117.144801462665
34DHXMANDACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_pos	2130.9874019171148	2133.9212629357885	2195.8066148715025	2134.965697538774	2190.7180124933766	2204.204988038508	2111.1668453319485	2188.470588364434	2122.2749946495264	2123.13595367161	2122.8223849291544	2126.446073420304	2148.076448003756	2142.933989354154	2140.235489417731	2182.071826165841	2171.9322342719524	2136.7587760658826	2141.571816152017	2112.918182714708	2159.438454542792	2103.520923642279	2182.600303590796	2125.40454327224	2132.626976846707	2127.447066632195	2181.9905198880083	2131.2451306157445	2117.144801462665
34HPLFM_pos	2745.8829894707205	2747.1268174939546	3482.90335962524	2748.0580073558144	3446.5005729724503	3500.791558862682	3497.6583609528284	3344.457256583029	3393.4589373977906	2788.2910436762577	2733.4218832902475	2744.5481287293737	2762.8000148345245	3289.645952157551	2774.2318853646366	3411.115009123323	3177.022912333024	2769.160794715317	2780.214911574771	3385.011498184963	2844.277175924697	3338.448914083789	3340.050056808936	2768.6437623319966	2765.1944871285027	3006.577563707096	3161.7920514188045	2739.121825264095	2778.344366127872
34HPPOR_pos	721.2031777597631	721.9302588022598	843.2237054525283	717.5899280736143	890.6851237166329	902.4918669083438	863.207278621957	836.8413160422009	872.5797574603516	730.1322064588521	718.1015928832028	722.347101910211	726.7070781689195	839.2611195863676	726.1750075739326	826.866035346258	772.8135015535653	726.624492020675	721.2100124900885	823.7567215465725	737.2163424085599	846.0469712527373	803.1548385962329	729.9610290549122	729.4171923149987	774.8111994310862	805.7157712514473	724.3457432553536	737.1772779380955
34HPPte_neg	77.25005963180001	77.95297954170834	91.98780168749668	77.04748872613835	88.23830087374697	90.40253229538123	81.70230181898964	89.7857135516293	89.02378521786996	78.90282247923098	79.59630924861963	78.084009789583	79.04575085275938	82.04678479648139	79.28359614758568	90.72111733742663	81.50745219493145	76.14876982470503	78.93469599994663	81.12360579547185	78.15166582491862	83.8176405218995	81.98531871666522	77.70041549534933	78.29102655741805	81.85047010295739	83.76734098281864	78.12548010067133	77.95937855478608
34HPPte_pos	5.636784071845932	5.935551874781425	6.398250480185059	5.884755407714421	6.07193977988349	6.450770382111473	5.8210394843745785	6.460415125344262	6.287683656698203	6.0494265216725145	5.867434688316316	5.836157566868417	6.065408936340972	5.970118387608076	5.92135436214979	6.450161064177612	5.650673611595042	5.873308987301271	5.88585725534737	6.495429373982359	5.779221913516425	6.317192257718497	5.533109677958046	5.913986500981	5.872180627738594	5.880827260239489	6.346689353980498	6.078100644163172	6.015692351332049
35CGMPtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_pos	15114.349788226513	15126.266670811898	17699.925707577957	15078.890821073468	18621.61145857961	17688.96053810014	17970.750050392548	17006.363603041627	17316.358597974424	15189.48573478896	15143.644707721613	15208.520616048458	15153.988626002016	16743.12872713613	15201.861544665227	17683.385838652397	16416.526828639217	15134.18754014147	15160.716355161145	16165.362776604818	15147.732105240302	17078.642387615324	16991.896569237695	15081.114931802182	15194.557884749547	16829.38215811942	17190.650447813015	15149.225420560357	15370.043853415063
3AIBTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_pos	6544.287518877933	6684.5393690837645	8291.429224074387	6627.446538104157	7797.217276655889	8221.085889975784	7589.058454229238	8171.927656198113	8275.552994495505	6776.080150512494	6617.607540440737	6661.575571504998	6691.795644042693	8250.680321090149	6663.848381472505	8333.057804671294	7525.497712320754	6608.170389784164	6654.320167904724	7691.099598110617	6692.655749260008	7731.06973372729	7685.223383747913	6664.154083020124	6630.009402041125	7197.117886491366	8142.846178809877	6759.236442047882	6762.0046209651455
3AIB_Dtm_neg	6584.683150320476	6693.032421407753	8270.139131457254	6628.29325178518	7883.997293206894	8300.203341720498	7660.919724312312	8206.256585439769	8281.075020937127	6796.634422616226	6661.833637660408	6678.479615050257	6689.285159667544	8363.982369657619	6702.44043148397	8221.610369427328	7611.002345825513	6641.401527117956	6683.11795544334	7756.657992807492	6728.589548900678	7737.188698891895	7750.64176760968	6688.556537935777	6655.592960483085	7247.915426058545	8126.584030624733	6762.436387351047	6779.256874958212
3AIB_Dtm_pos	9830.549989847836	9689.35274505392	13537.588615023888	9609.626462747534	12929.340309566143	12442.520406186828	12217.804009033103	13284.15137041294	12603.528272363505	9779.136395602343	9735.604212829665	9748.373747825195	9755.156438602453	11993.861513253012	9735.31369322429	12956.019295571472	11709.867626414583	9744.762673294868	9854.35879471505	11642.044083036311	9817.009790991446	11660.915484085272	12490.68628917018	9680.150839940112	9683.353516838237	11488.261794264055	11722.526870427231	9816.334641944732	9926.765984189047
3AIBt_pos	6544.287518877782	6684.5393690836245	8291.429224074152	6627.446538104068	7797.217276655726	8221.085889975588	7589.058454229099	8171.927656197933	8275.552994495281	6776.0801505123645	6617.607540440609	6661.575571504862	6691.795644042577	8250.68032109	6663.848381472366	8333.057804671127	7525.497712320597	6608.170389784011	6654.320167904604	7691.099598110463	6692.655749259865	7731.069733727126	7685.223383747741	6664.154083019949	6630.009402040985	7197.11788649122	8142.846178809724	6759.236442047753	6762.004620965014
3AIBtm_pos	6544.287518877782	6684.5393690836245	8291.429224074152	6627.446538104068	7797.217276655726	8221.085889975588	7589.058454229099	8171.927656197933	8275.552994495281	6776.0801505123645	6617.607540440609	6661.575571504862	6691.795644042577	8250.68032109	6663.848381472366	8333.057804671127	7525.497712320597	6608.170389784011	6654.320167904604	7691.099598110463	6692.655749259865	7731.069733727126	7685.223383747741	6664.154083019949	6630.009402040985	7197.11788649122	8142.846178809724	6759.236442047753	6762.004620965014
3DPHBH1_pos	2745.882989470725	2747.1268174939573	3482.90335962524	2748.058007355815	3446.50057297245	3500.791558862682	3497.6583609528348	3344.457256583029	3393.458937397796	2788.291043676262	2733.4218832902543	2744.5481287293733	2762.800014834524	3289.645952157552	2774.231885364635	3411.115009123323	3177.022912333025	2769.1607947153198	2780.214911574769	3385.011498184963	2844.2771759246966	3338.4489140837936	3340.05005680894	2768.643762331996	2765.194487128502	3006.5775637070933	3161.792051418804	2739.1218252640942	2778.3443661278684
3DPHBH2_pos	2747.5360637579133	2748.827380324217	3484.635580463017	2749.7237390197847	3448.0591998747022	3502.4741645563304	3499.324480157384	3346.440533298864	3394.9477977250945	2789.8497349619474	2735.050949064155	2746.194035110039	2764.578457447244	3291.4902654967964	2775.8894721132333	3413.339629628804	3178.7197389544785	2770.8202998606366	2782.047060316121	3386.801676473097	2846.0436508723656	3340.02772639692	3341.986388493866	2770.243092528593	2766.842658648735	3008.286549609321	3163.5436508140488	2740.7421856035994	2779.9168450812936
3DSPHR_pos	3978.185489025	3971.202788269456	5121.749730902133	3933.800446639536	5114.321301875721	4718.122437105751	4493.923627672549	5001.700872280391	4970.324195006831	3990.999781617842	3986.93156194053	4009.89970084503	3968.1452050593016	4789.289100700475	4023.1835553090223	4860.40784774785	4711.460847633835	3988.721852683582	3999.148180237291	4363.5232698405	3972.733168775007	4789.918913581979	4316.328909319965	3971.0777000821854	3992.967318151477	4433.72565184292	4716.579575520343	4010.9022954477314	4104.09582571474
3HAO_pos	65.62883390410283	65.7831036298937	76.77653860372587	64.89402825641503	71.84740271247284	72.86943189021245	72.41879683320423	77.05821642605633	73.55173954513462	66.79078741775683	66.3920326948527	65.83532316787651	66.31172600420696	74.44873382137219	66.33415972528621	77.27614128442383	73.85610870639155	64.67413997892552	65.60782881136797	70.41390062543277	66.4067215786433	74.03094301832277	72.82288093529866	69.28662030545418	66.31349241364481	73.35247492048467	75.89577007394095	67.39638934238477	66.99713332191692
3HBCDm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HBCDm_pos	8.18402649409777	7.809174865036675	9.108053476128028	8.26129213203419	9.983294455656392	8.987092518504626	10.63497977074271	10.725611679310294	10.118986955104544	7.962018007607364	8.004466243345133	7.60423461422751	7.890216717371432	10.283140469956944	8.006781911753613	10.51266213410398	9.864816671110844	8.164782078544322	7.927209073717059	10.510745948450516	8.418734589881186	9.854388234212797	10.41529713674561	9.027791771764344	8.186324208975787	10.512947827163677	10.851679734406096	8.105117406639208	8.284391805872813
3HBCOAHLm_pos	26.46640812315127	27.005269924337444	30.019923307484984	26.29712050042813	31.75366914730401	28.808836491948707	30.223356256437725	33.59421968615698	29.94144127765733	26.87417338128841	27.558299868849204	27.33906977896344	26.49934619520531	30.21646350278549	27.651569764517923	31.485046514144692	30.128940070440308	26.553808442564478	26.582148628919345	29.88917102737511	27.472007013851957	29.293073868041567	32.737633837587	27.98090550763973	26.2637312111713	28.62422664204766	30.927025016560048	26.034572378900805	27.23394092654333
3HBCOARc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HBCOARc_pos	8.184026494097772	7.809174865036676	9.108053476128026	8.26129213203419	9.983294455656392	8.987092518504637	10.63497977074271	10.725611679310294	10.118986955104544	7.962018007607364	8.004466243345133	7.604234614227509	7.890216717371432	10.283140469956944	8.006781911753613	10.512662134103977	9.864816671110844	8.164782078544324	7.927209073717059	10.510745948450516	8.418734589881186	9.854388234212797	10.41529713674561	9.027791771764347	8.186324208975787	10.512947827163677	10.851679734406096	8.105117406639208	8.284391805872815
3HCO3_NAt_neg	2285.7108666644904	2356.0145475146983	2318.3371281131417	2244.7416628794367	2284.2335130581478	2910.720175738978	2948.3255081778634	2274.85863401656	2194.186439522932	2298.80842017386	2283.922773811987	2271.7266765293493	2382.5246541329625	2923.5646858660093	2406.4698645433486	2693.0136917468617	2469.101037960455	2317.959215334303	2331.971710460202	2936.1360389087413	2420.8707584811214	2327.2971630514085	2416.1264982707617	2220.194799023958	2278.283670690397	2394.553414533481	2929.3644105963017	2284.177256463619	2351.827054394041
3HCO3_NAt_pos	2236.902301323108	2280.80960760362	2311.7231929141108	2262.5367819893986	2253.386007440359	2919.14770688354	2925.5776799729547	2346.411027991853	2141.424205009502	2290.5765747972896	2276.597481784065	2291.986025269257	2343.4214256098185	2923.5646858660093	2348.5809699863125	2226.862316698894	2489.7090824640104	2291.3914955486985	2268.1316573855115	2549.7384298155703	2349.9440683706293	2250.7662901064914	2547.803995499164	2212.1870900271706	2282.6716962749124	2255.9178610279428	2929.3644105963017	2322.186320695445	2253.4670799462347
3HKYNAKGAT_pos	1655.6780566625066	1404.3764014532985	2850.0	1437.8641493411606	1239.4690108941008	2850.0	1597.1777175904572	1247.2340731004665	2850.0	1307.1795001464334	1509.5377389076502	1410.3014763328233	1616.8027575964788	2850.0	1288.671877121693	2850.0	2850.0	1415.2852725297707	1401.6694128821878	1818.731853587752	2850.0	2850.0	2850.0	1698.991427692702	1370.477318309946	2850.0	2850.0	2850.0	1434.5800002993385
3HLYTCL_pos	140.11575304879867	139.3813900138031	157.50366711548867	140.44909448773797	164.13622299293937	159.16130169900063	161.7013735972604	156.94513189169888	162.89839067079387	139.23477296247844	139.78929705102186	140.65672992319196	141.33814050772247	159.4223018513242	141.78523232489945	156.24129958318446	149.55754184612277	139.43551944800635	139.52862256962362	156.4153513564597	146.29753968035064	152.57697765398854	159.6811250854699	140.8975372405579	141.0797151319803	151.2665548535867	151.90531824037538	140.65245371279104	139.8641836647983
3HPCOAHYD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPPD_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPPD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNOXDA_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3M4HDXPAC_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3M4HDXPAC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_pos	49.91354690209474	50.00978228840098	52.39403374301311	50.34048258388405	54.03608162507735	52.17712361145344	54.78730858712404	55.05990540090445	54.32918987836253	50.69036014107697	50.172710248566034	50.04541482859268	50.568094869894765	53.21026576159731	51.07308188070613	55.31592184791352	53.01209545391429	50.20215107691168	50.66789619873328	52.39183877617336	50.63468994070083	52.54553503412591	51.24472093218978	50.445032138446514	50.24054866532122	52.47501177884775	52.9504022883857	50.57459042299581	50.17782803695705
3MOBt2im_pos	3716.026041013322	4142.324374611384	5332.704180533257	4055.807712223672	3528.6606827672595	5166.111313536562	4395.363402322922	4855.545557659093	5226.652572418645	4245.097409036216	3786.585250442724	4022.5342615927902	4089.424554660576	3689.684777317078	3861.428842609024	5880.821177078094	3845.456766399325	3856.859034945651	3924.8539258764754	4807.474893860263	3903.0957284648	5430.622338696302	3912.282985318928	3911.879962441768	3905.468790121613	3880.8713501668817	5114.017809231436	4107.237976895931	4384.811127106785
3MOBte_neg	5.820717920535406	5.91325367050769	6.311961087754488	5.889113012484874	6.005148544599785	6.104821395157906	6.189519683501796	6.165173662710096	6.067333745759987	5.965442574410435	5.935158152177322	5.903202167490785	6.021149698754513	5.743225685213509	6.024596462199355	6.210613433340859	6.186844957577974	5.898487908379063	5.92333887661167	6.074255662622486	5.783980935932596	6.142940490687601	6.307596869787483	5.955866711191986	5.866781397294421	6.180571381244941	6.151083957276145	6.022801418927271	6.105384453820749
