id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
EX_tetdece1crn	Exchange/demand reaction	exchange reaction for tetradecenoyl carnitine			1				
EX_dca(e)	Fatty acid oxidation	Decanoate (n-C10:0) exchange			0				
FAOXC101C102m	Fatty acid oxidation	fatty acid beta oxidation(C10:1-->C10:2)m			4		PMID: 15337167		acyl coA dehydrogenase enzyme catalyzes this reaction in  mitochondria.first step of beta oxidation
FAOXC101C102x	Fatty acid oxidation	fatty acid beta oxidation(C10:1-->C10:2)x			4		PMID: 18536048, PMID: 17458872		peroxisomal acyl coA oxidase reaction.
FAOXC101C8m	Fatty acid oxidation	fatty acid beta oxidation(C10:1-->C8)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC101C8x	Fatty acid oxidation	fatty acid beta oxidation(C10:1-->C8:0)x			4		PMID:20558530		peroxisomal beta oxidation reaction.
FAOXC101m	Fatty acid oxidation	isomerization(C10:1)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		delta3-cis->delta 2-trans isomerase
FAOXC101x	Fatty acid oxidation	isomerization(C10:1)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC102C101m	Fatty acid oxidation	reduction(C10:2-->C10:1)m			4		PMID: 7818482		2,4-dienoyl coA reductase catalyzes this reaction in mitochondria.
FAOXC102C101x	Fatty acid oxidation	fatty acid beta oxidation(C10:2-->C10:1)x			4		PMID: 11514237		2,4-dienoyl coA reductase
FAOXC102C103m	Fatty acid oxidation	fatty acid beta oxidation(C10:2-->C10:3)m			4		PMID: 15337167		
FAOXC102C103x	Fatty acid oxidation	fatty acid beta oxidation(C10:2-->C10:3)x			4		PMID: 18536048, PMID: 17458872		peroxisomal acyl coA oxidase reaction.
FAOXC102C81m	Fatty acid oxidation	fatty acid beta oxidation(C10:2-->C8:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC102C81x	Fatty acid oxidation	fatty acid beta oxidation(C10:2-->C8:1)x			4		PMID:20558530		peroxisomal beta oxidation reaction.
FAOXC102m	Fatty acid oxidation	isomerization(C10:2)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC102x	Fatty acid oxidation	isomerization(C10:2)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC103C102m	Fatty acid oxidation	fatty acid beta oxidation(C10:3-->C10:2)m			4		PMID: 7818482		2,4-dienoyl coA reductase
FAOXC103C102x	Fatty acid oxidation	fatty acid beta oxidation(C10:3-->C10:2)x			4		PMID: 11514237		2,4-dienoyl coA reductase
FAOXC10C10OHm	Fatty acid oxidation	fatty acid beta oxidation(C10-->OHC10)m			4		PMID: 1730577,HMDB02203,PMID: 1912723,PMID: 7318031		  PMID: 1730577.
FAOXC10C8m	Fatty acid oxidation	fatty acid beta oxidation(C10-->C8)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation.
FAOXC10C8x	Fatty acid oxidation	fatty acid beta oxidation(C10-->C8)x			4		PMID: 11411544, HMDB01070		CPT1,CACT and CPT2 in mitochondria then tranports it to mitochondrial matrix where it is further oxidized.
FAOXC10DCC8DCx	Fatty acid oxidation	fatty acid beta oxidation(C10DC-->C8DC)			4		PMID:15060085,PMID:9827430		
FAOXC11BRC9BRx	Fatty acid oxidation	fatty acid beta oxidation(C11br-->C9br)x			4		HMDB06202,PMID:11591435		In Recon 1, the neutral formula for dmnoncoa should be corrected to C32H56N7O17P3S (HMDB11604) and charged formula to C32H52N7O17P3S with -4 as the charge. Therefore the reaction appears unbalanced here. 
FAOXC11C9m	Fatty acid oxidation	fatty acid beta oxidation(C11-->C9)m			4		J. Oleo Sci. 57, (5) 293-299 (2008), HMDB00847		mitochondrial beta oxidation of odd chain fatty acids.
FAOXC121C101m	Fatty acid oxidation	fatty acid beta oxidation(C12:1-->C10:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXC121C10x	Fatty acid oxidation	fatty acid beta xoidation(C12:1-->C10)x			4		PMID: 10709653, PMID: 11296696, PMID: 11330072, PMID: 16766224		
FAOXC121x	Fatty acid oxidation	isomerization(C12:1)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		
FAOXC122C101m	Fatty acid oxidation	fatty acid beta oxidation(C12:2-->C10:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		one cycle of beta oxidation occurs in mitochondria
FAOXC122m	Fatty acid oxidation	isomerization(C12:2)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		delta3-cis/trans-->delta2-trans-enoyl coA isomerase enzyme catalyzes this reaction in mitochondria.
FAOXC122x	Fatty acid oxidation	isomerization(C12:2)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC123C102m	Fatty acid oxidation	fatty acid beta oxidation(C12:3-->C10:2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC123C102x	Fatty acid oxidation	fatty acid beta oxidation(C12:3-->C10:2)x			4		PMID:20558530, PMID:20064629		beta oxidation
FAOXC123m	Fatty acid oxidation	isomerization(C12:3)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC123x	Fatty acid oxidation	isomerization(C12:3)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta-3-cis-delta2-trans isomerase
FAOXC12C10m	Fatty acid oxidation	fatty acid beta oxidation(C12-->C10)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation.
FAOXC12C10x	Fatty acid oxidation	fatty acid beta oxidation(C12-->C10)x			4		PMID: 11411544, HMDB06404		after this stage,the activated fatty acid is transported to mitochondria,carnitine helps in the export.
FAOXC12C12OHm	Fatty acid oxidation	fatty acid beta oxidation(C12-->OHC12)m			4		PMID: 1730577, HMDB00387		
FAOXC12DCC10DCx	Fatty acid oxidation	fatty acid beta oxidation(C12DC-->C10DC)x			4		PMID:15060085,PMID:9827430,The Tohoku Journal of Experimental Medicine.Vol. 221 (2010) , No. 3 pp.191-195		
FAOXC12DCTc	Fatty acid oxidation	transport of dodecanedioyl carnitine into cytosol			2		Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43		acyl carnitines transported by CACT.
FAOXC12DCc	Fatty acid oxidation	formation of dodecanedioyl carnitine			4		Korman SH, Waterham HR, Gutman A, Jakobs C, Wanders RJA. (2005). Molecular Genetics and Metabolism 86: 337-43		elevated in urine in C-12 dicarboxylic aciduria 
FAOXC12DCx	Fatty acid oxidation	production of dodecanedioyl carnitine			3		PMID: 15060085, Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90, PMID: 20560540		alternatively peroxisomal carnitine O-octanoyltransferase may convert adipoyl coa into adipoyl carnitine and excreted out. Thioesterases and CRAT/CROT show same substrate specificty and similar Vmax and Km values, however author suggested there is no competition as they are expressed differentially in different tissues.
FAOXC13BRC11BRx	Fatty acid oxidation	fatty acid beta oxidation(C13br-->C11br)x			4		HMDB02221,PMID:11591435		
FAOXC13C11m	Fatty acid oxidation	fatty acid beta oxidation(C13-->C11)m			4		J. Oleo Sci. 57, (5) 293-299 (2008)		mitochondrial beta oxidation of odd chain fatty acids.
FAOXC141C121m	Fatty acid oxidation	fatty acid beta oxidation(C14:1-->C12:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXC141C121x	Fatty acid oxidation	fatty acid beta xoidation(C14:1-->C12:1)x			4		PMID: 10709653, PMID: 11296696, PMID: 11330072, PMID: 16766224		
FAOXC141C141OHm	Fatty acid oxidation	fatty acid beta oxidation(C14:1-->C14:1OH)m			2		PMID: 21281499		
FAOXC142C122m	Fatty acid oxidation	fatty acid beta oxidation(C14:2-->C12:2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC142C122x	Fatty acid oxidation	fatty acid beta oxidation(C14:2-->C12:2)x			4		PMID:20558530		peroxisomal beta oxidation reaction
FAOXC142C142OHm	Fatty acid oxidation	fatty acid beta oxidation(C14:2-->C14:2OH)m			2		PMID: 21281499		
FAOXC143C123m	Fatty acid oxidation	fatty acid beta oxidation(C14:3-->C12:3)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC143C123x	Fatty acid oxidation	fatty acid beta oxidation(C14:3-->C12:3)x			4		PMID:20558530		peroxisomal beta oxidation reaction.
FAOXC14C12m	Fatty acid oxidation	fatty acid beta oxidation(C14-->C12)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation.
FAOXC14C12x	Fatty acid oxidation	fatty acid beta oxidation(C14-->C12)x			4		PMID: 11411544		the peroxosomal enzymes i.e acyl coA oxidases are specific for C6 or C4 acyl coA.
FAOXC14C14OHm	Fatty acid oxidation	fatty acid beta oxidation(C14-->C14OH)m			4		PMID: 11427448		
FAOXC14DCC12DCx	Fatty acid oxidation	fatty acid beta oxidation(C14DC-->C12DC)x			4		PMID:15060085,PMID:9827430, HMDB02095,PMID: 12651823		as a C3DC.HMDB02095,PMID: 12651823
FAOXC15ATPx	Fatty acid oxidation	fatty acid activation(C15)x			4		PMID:11591435,PMID: 10198260		PMID:11591435
FAOXC15BRC13BRx	Fatty acid oxidation	fatty acid beta oxidation(C15br-->C13br)x			2		HMDB02396,PMID:11591435		
FAOXC15C13m	Fatty acid oxidation	fatty acid beta oxidation(C15-->C13)m			4		J. Oleo Sci. 57, (5) 293-299 (2008)		mitochondrial beta oxidation of odd chain fatty acids.
FAOXC15NADPx	Fatty acid oxidation	fatty acid alpha oxidation(2-Hydroxyphytanoyl-CoA)(nadp)x			4		PMID: 11356164, PMID: 8144536		PMID: 11356164-alpha oxidation of phytanic acid in peroxisome.pristanic acid is then activated and undergoes two cycles of beta oxidation to produce 3 acetyl coA,3 propionyl coA and dimethyl nonoyl coA. This reaction can use either nadp/nad. One molecule of water at the reactant side and one proton to the product side have been added for elemental balancing.
FAOXC15NADx	Fatty acid oxidation	fatty acid alpha oxidation(2-Hydroxyphytanoyl-CoA)(nad)x			4		PMID:11591435		PMID: 11356164-alpha oxidation of phytanic acid in peroxisome.pristanic acid is then activated and undergoes two cycles of beta oxidation to produce 3 acetyl coA,3 propionyl coA and dimethyl nonoyl coA. This reaction can use either nadp/nad. One molecule of water at the reactant side and one proton to the product side have been added for elemental balancing.
FAOXC161C141m	Fatty acid oxidation	fatty acid beta oxidation(C16:1-->C14:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXC161C141x	Fatty acid oxidation	fatty acid beta xoidation(C16:1-->C14:1)x			4		PMID: 10709653, PMID: 11296696, PMID: 11330072, PMID: 16766224		
FAOXC161C161OHm	Fatty acid oxidation	production of 3-hydroxyhexadecenoylcoA			4		PMID: 9510849, clinical chemistry 46:2, 149-155(2000)		
FAOXC162C142m	Fatty acid oxidation	fatty acid beta oxidation(C16:2-->C14:2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC162C162OHm	Fatty acid oxidation	fatty acid beta oxidation(C16:2-->C16:2OH)m			2		PMID: 21281499		
FAOXC163C142x	Fatty acid oxidation	fatty acid beta oxidation(C16:3-->C14:2)x			4		PMID:20558530		peroxisomal beta oxidation reaction
FAOXC163C143m	Fatty acid oxidation	fatty acid beta oxidation(C16:3-->C14:3)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC163C164Gm	Fatty acid oxidation	fatty acid beta oxidation(C16:3-->C16:4)gm			4		PMCID: PMC2702680		
FAOXC163C164x	Fatty acid oxidation	fatty acid beta oxidation(C16:3-->C16:4)x			4		PMID: 18536048, PMID: 17458872		peroxisomal acyl coA oxidase reaction.
FAOXC163GC142m	Fatty acid oxidation	fatty acid beta oxidation(C16:3-->C14:2)gm			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC163Gm	Fatty acid oxidation	isomerization(C16:3)gm			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		
FAOXC163x	Fatty acid oxidation	isomerization(C16:3)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC164C143m	Fatty acid oxidation	fatty acid beta oxidation(C16:4-->C14:3)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		beta oxidation
FAOXC164C143x	Fatty acid oxidation	fatty acid beta oxidation(C16:4-->C14:3)x			4		PMID:7876265, PMID:20558530		beta oxidation
FAOXC164C163x	Fatty acid oxidation	fatty acid beta oxidation(C16:4-->C16:3)x			4		PMID: 11514237		2,4-dienoyl coA reductase
FAOXC164C165m	Fatty acid oxidation	fatty acid beta oxidation(C16:4-->C16:5)m			4		PMCID: PMC2702680		acyl coA dehydrogenase
FAOXC164C165x	Fatty acid oxidation	fatty acid beta oxidation(C16:4-->C16:5)x			4		PMID: 18536048, PMID: 17458872		peroxisomal acyl coA oxidase reaction.
FAOXC164GC163m	Fatty acid oxidation	fatty acid beta oxidation(C16:4-->C16:3)gm			4		PMID: 7818482		
FAOXC164m	Fatty acid oxidation	isomerization(C16:4)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC164x	Fatty acid oxidation	isomerization(C16:4)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis- delta2-trans isomerase
FAOXC165C164m	Fatty acid oxidation	fatty acid beta oxidation (C16:5-->C16:4)m			4		PMID: 7818482		2,4-dienoyl coA reductase
FAOXC165C164x	Fatty acid oxidation	fatty acid beta oxidation(C16:5-->C16:4)x			4		PMID: 11514237		delta-2,4-dienoyl coA reductase reaction
FAOXC16BRx	Fatty acid oxidation	fatty acid activation(C16br)x			4		PMID: 11591435		
FAOXC16C14m	Fatty acid oxidation	fatty acid beta oxidation(C16-->C14)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXC16C14x	Fatty acid oxidation	fatty acid beta oxidation(C16-->C14)x			4		PMID: 11411544, PMID:7876265, HMDB01521		sequential beta oxidation of palmitoyl coA upto the stage of either hexanoyl coA or butanoyl coA.
FAOXC16C16OHm	Fatty acid oxidation	fatty acid beta oxidation(C16-->C16OH)m			4		PMID: 9510849, clinical chemistry 46:2, 149-155(2000)		
FAOXC16DCC14DCx	Fatty acid oxidation	fatty acid beta oxidation(C16DC-->C14DC)x			4		PMID:15060085,PMID:9827430		to acetyl coA and accumulates and then combines with free carnitine and ultimately excreated in urine
FAOXC16DCr	Fatty acid oxidation	fatty acid activation(C16DC)er			2		PMID:15060085,PMCID:PMC1152672		the enzyme is not yet charecterized at the molecular level.this evidence taken from mouse experiment.
FAOXC16OHC16r	Fatty acid oxidation	fatty acid omega oxidation(C16-->w-OHC16)er			4		PMID: 4703570,PMID: 9827430,PMID:15060085		PMID: 9827430-this reaction is omega oxidation of palmitic acid occuring in the microsomes.the dicarboxylic acid in then transported to peroxisomes
FAOXC17C15m	Fatty acid oxidation	fatty acid beta oxidation(C17-->C15)m			4		J. Oleo Sci. 57, (5) 293-299 (2008)		mitochondrial beta oxidation of odd chain fatty acids.after this it follows reaction no.80 untill the production of propanoyl coA,which after conversion to succinyl coA,enters TCA.
FAOXC181C161m	Fatty acid oxidation	fatty acid beta oxidation(C18:1-->C16:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXC181C161x	Fatty acid oxidation	fatty acid beta xoidation(C18:1-->C16:1)x			4		PMID: 10709653, PMID: 11296696, PMID: 11330072, PMID: 16766224, PMID: 3821403		
FAOXC181C181OHm	Fatty acid oxidation	fatty acid beta oxidation(C18:1-->C18:1OH)m			4		PMID:9510849		
FAOXC182C162m	Fatty acid oxidation	fatty acid beta oxidation(C18:2-->C16:2)m			4		harper's biochemistry-25th edition-page no.242.		"the dehydrogenase action can also be catalyzed by ACAD9 gene(Biochemical and Biophysical Research Communications,Volume 297, Issue 4, 4 October 2002, Pages 1033-1042)."
FAOXC182C182OHm	Fatty acid oxidation	fatty acid beta oxidation(C18:2-->C18:2OH)m			4		PMID:9510849		
FAOXC183C163Gm	Fatty acid oxidation	fatty acid beta oxidation(C18:3-->C16:3)gm			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC183C163m	Fatty acid oxidation	fatty acid beta oxidation(C18:3-->C16:3)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXC184C163m	Fatty acid oxidation	fatty acid beta oxidation (C18:4-->C16:3)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		beta oxidation
FAOXC184C163x	Fatty acid oxidation	fatty acid beta oxidation(C18:4-->C16:3)x			4		PMID:20064629, journal of lipid research 1998 vol 39 pages 2161-2171		peroxisomal beta oxidation reaction
FAOXC184C164m	Fatty acid oxidation	fatty acid beta oxidation(C18:4-->C16:4)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC184C164x	Fatty acid oxidation	fatty acid beta oxidation(C18:4-->C16:4)x			4		PMID:20558530		peroxisoaml beta oxidation
FAOXC184m	Fatty acid oxidation	isomerization of (C18:4)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208 5.3.3.8		cis-delta3->trans-delta2 isomerase
FAOXC184x	Fatty acid oxidation	isomerization(C18:4)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC185C164m	Fatty acid oxidation	fatty acid beta oxidation(C18:5-->C16:4)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC185m	Fatty acid oxidation	isomerization(C18:5)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC18C18OHm	Fatty acid oxidation	fatty acid beta oxidation(C18-->C18OH)m			4		PMID: 11751554		PMID: 11751554
FAOXC201C181x	Fatty acid oxidation	fatty acid beta xoidation(C20:1-->C18:1)x			4		PMID: 20626744, PMID: 3821403		one cycle of peroxisomal beta oxidation
FAOXC204C184m	Fatty acid oxidation	fatty acid beta oxidation(C20:4-->C18:4)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC204C205x	Fatty acid oxidation	fatty acid beta oxidation(C20:4-->C20:5)x			4		PMID: 18536048, PMID: 17458872		peroxisomal acyl coA oxidase reaction.
FAOXC205C184x	Fatty acid oxidation	fatty acid beta oxidation(C20:5-->C18:4)x			4		PMID:20064629, journal of lipid research 1998 vol 39 pages 2161-2171		peroxisomal beta oxidation reaction
FAOXC205C185m	Fatty acid oxidation	fatty acid beta oxidation(C20:5-->C18:5)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		one cycle of beta oxidation
FAOXC221C201x	Fatty acid oxidation	fatty acid beta oxidation(C22:1-->C20:1)x			4		PMID: 20626744 		one cycle of peroxisomal beta oxidation
FAOXC225C204m	Fatty acid oxidation	fatty acid beta oxidation(C22:5-->C20:4)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC225C204x	Fatty acid oxidation	fatty acid beta oxidation(C22:5-->C20:4)x			4		PMID:20064629, journal of lipid research 1998 vol 39 pages 2161-2171		peroxisomal beta oxidation
FAOXC225C226m	Fatty acid oxidation	fatty acid beta oxidation(C22:5-->C22:6)m			4		PMCID: PMC2702680		acyl coA dehydrogenase
FAOXC225C226x	Fatty acid oxidation	fatty acid beta oxidation(C22:5-->C22:6)x			4		PMID: 18536048, PMID: 17458872		peroxisomal acyl coA oxidase reaction.
FAOXC225m	Fatty acid oxidation	isomerization(C22:5)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC225x	Fatty acid oxidation	isomerization(C22:5)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC226C205m	Fatty acid oxidation	fatty acid beta oxidation(C22:6-->C20:5)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		one cycle of beta oxidation
FAOXC226C225m	Fatty acid oxidation	fatty acid beta oxidation(C22:6-->C22:5)m			4		PMID: 7818482		2,4-dienoyl coA reductase
FAOXC226C225x	Fatty acid oxidation	fatty acid beta oxidation(C22:6-->C22:5)x			4		PMID: 11514237		2,4-dienoyl coA reductase
FAOXC226C227m	Fatty acid oxidation	fatty acid beta oxidation(C22:6-->C22:7)m			4		PMCID: PMC2702680		acyl coA dehydrogenase
FAOXC226m	Fatty acid oxidation	isomerization(C22:6)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC227C226m	Fatty acid oxidation	fatty acid beta oxidation(C22:7-->C22:6)m			4		PMID: 7818482		2,4-dienoyl coA reductase
FAOXC22C20x	Fatty acid oxidation	fatty acid beta oxidation(C22-->C20)x			4		PMID: 11124748 		one cycle of peroxisomal beta oxidation
FAOXC22C22DCHYr	Fatty acid oxidation	fatty acid omega oxidation by hydroxylases(C22-->C22DC)er			4		PMID: 15716582,PMID: 19783438		for the production of dicarboxylic acids.PMID: 15716582,PMID: 19783438. one proton was added to the product for elemental and charge balancing.
FAOXC22OHC22r	Fatty acid oxidation	fatty acid omega oxidation(C22-->w-OHC22)er			4		PMID: 15716582,PMID: 19783438		omega oxidation of docosanoic acid in rat liver microsomes,showing two possible pathways 
FAOXC241C221x	Fatty acid oxidation	fatty acid beta oxidation(C24:1-->C22:1)x			4		PMID: 20626744 		one cycle of peroxisomal beta oxidation
FAOXC24C22x	Fatty acid oxidation	Fatty acid beta oxidation(C24-->C22)x			4		PMCID:PMC1131640		one cycle of beta oxidation.this occurs in peroxisomes.the peroxisomal multifunctional enzyme acts as a catalyst for the formation of ketoacyl intermediates.
FAOXC3DC	Fatty acid oxidation	malonylcoa-->malonylcarnitine			4		PMID: 12651823,PMID: 18192268		due to deficiency of malonyl coA decarboxylase enzyme,malonyl coA cannot be converted back 
FAOXC4C2m	Fatty acid oxidation	fatty acid beta oxidation(C4-->C2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC4C4DCc	Fatty acid oxidation	succ-->C4DCc			4		PMID:15060085		
FAOXC5C3x	Fatty acid oxidation	fatty acid beta oxidation(C5-->C3)m			4		PEDIATRICS INTERNATIONAL ,FEB 1999 ,Volume: 41    Issue: 1    Pages: 52-60  		mitochondrial beta oxidation of odd chain fatty acids.
FAOXC5C5DCc	Fatty acid oxidation	production of glutaryl carnitine			4		http://www.perkinelmergenetics.com/GlutaricAcidemiaTypeI.html ,  PMID: 16602100		1.2.4.2 is the E.C no.due to the absence of glutaryl coA dehydrogenase, glutaryl coA accumulates and combines with free carnitine forming glutaryl carnitine.C5DC then excreated in urine.
FAOXC5C5OHm	Fatty acid oxidation	fatty acid beta oxidation(C5-->C5OH)m			4		clinica chimica acta 240 (1995) 35-51		alpha keto acid decarboxylase catalyzes leucine degradation, due to the absence of the next enzyme i.e acyl coA dehydrogenase isovaleryl coA accumulates and combines with free carnitine forming C5OH fattyl acyl carnitine.HMDB00754
FAOXC5OHc	Fatty acid oxidation	(3-hydroxyisovalerylcoa-->3-hydroxyisovalerylcarnitine)c			4		clinica chimica acta 240 (1995) 35-51, http://www.perkinelmergenetics.com/3Hydroxy3MethylglutarylCoALyaseDeficiency.html		deficiency of 3-methylcrotonylcoa carboxylase.clinica chimica acta 240 (1995) 35-51
FAOXC61C4m	Fatty acid oxidation	fatty acid beta oxidation(C6:1-->C4:0)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC61C4x	Fatty acid oxidation	fatty acid beta oxidation(C6:1-->C4:0)x			4		PMID:20064629		peroxisomal beta oxidation reaction.the butyryl coA is then transported to mitochondria, where it is further oxidized.
FAOXC61m	Fatty acid oxidation	isomerization(C6:1)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXC61x	Fatty acid oxidation	isomerization(C6:1)x			4		PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232		delta3-cis->delta 2-trans isomerase
FAOXC6C4m	Fatty acid oxidation	fatty acid beta oxidation(C6-->C4)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC6C4x	Fatty acid oxidation	fatty acid beta oxidation(C6-->C4)x			4		PMID: 11356164, HMDB01088		
FAOXC6DCC4DCx	Fatty acid oxidation	fatty acid beta oxidation(C6DC-->C4DC)x			4		PMID:15060085,PMID:9827430		
FAOXC7C5m	Fatty acid oxidation	fatty acid beta oxidation(C7-->C5)m			4		J. Oleo Sci. 57, (5) 293-299 (2008)		mitochondrial beta oxidation of odd chain fatty acids.
FAOXC81C61m	Fatty acid oxidation	fatty acid beta oxidation(C8:1-->C6:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC81C61x	Fatty acid oxidation	fatty acid beta oxidation(C8:1-->C6:1)x			4		PMID:20558530		peroxisomal beta oxidation reaction.
FAOXC8C6m	Fatty acid oxidation	fatty acid beta oxidation(C8-->C6)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		
FAOXC8C6x	Fatty acid oxidation	fatty acid beta oxidation(C8-->C6)x			4		PMID: 11411544, HMDB02845		
FAOXC8DCC6DCx	Fatty acid oxidation	fatty acid beta oxidation(C8DC-->C6DC)x			4		PMID:15060085,PMID:9827430		
