id,name,compartment
MAM03768e,Methionyl-Phenylalanyl-Arginine,e
MAM03769e,Methionyl-Tryptophanyl-Phenylalanine,e
MAM03864e,Phenylalanyl-Asparaginyl-Methionine,e
MAM03865e,Phenylalanyl-Aspartate,e
MAM03866e,Phenylalanyl-Glutaminyl-Phenylalanine,e
MAM03867e,Phenylalanyl-Leucine,e
MAM03868e,Phenylalanyl-Leucyl-Aspartate,e
MAM03869e,Phenylalanyl-Leucyl-Histidine,e
MAM03870e,Phenylalanyl-Lysyl-Alanine,e
MAM03871e,Phenylalanyl-Lysyl-Proline,e
MAM03872e,Phenylalanyl-Phenylalanine,e
MAM03873e,Phenylalanyl-Phenylalaninyl-Asparagine,e
MAM03874e,Phenylalanyl-Phenylalaninyl-Threonine,e
MAM03875e,Phenylalanyl-Prolyl-Arginine,e
MAM03876e,Phenylalanyl-Seryl-Tryptophan,e
MAM03877e,Phenylalanyl-Threonyl-Lysine,e
MAM03878e,Phenylalanyl-Tryptophanyl-Leucine,e
MAM03879e,Phenylalanyl-Tyrosine,e
MAM03880e,Phenylalanyl-Tyrosinyl-Glutamine,e
MAM03881e,Phenylalanyl-Tyrosinyl-Lysine,e
MAM03888e,Prolyl-Arginyl-Aspartate,e
MAM03889e,Prolyl-Arginyl-Cysteine,e
MAM03890e,Prolyl-Asparaginyl-Cysteine,e
MAM03891e,Prolyl-Cysteine,e
MAM03894e,Prolyl-Glutaminyl-Proline,e
MAM03895e,Prolyl-Glutamatsyl-Lysine,e
MAM03897e,Prolyl-Histidine,e
MAM03898e,Prolyl-Histidyl-Tyrosine,e
MAM03899e,Prolyl-Leucyl-Arginine,e
MAM03900e,Prolyl-Lysyl-Proline,e
MAM03901e,Prolyl-Phenylalanine,e
MAM03902e,Prolyl-Prolyl-Arginine,e
MAM03903e,Prolyl-Prolyl-Proline,e
MAM03904e,Prolyl-Tryptophanyl-Lysine,e
MAM03905e,Prolyl-Tryptophanyl-Threonine,e
MAM03906e,Prolyl-Valyl-Glutamine,e
MAM03925e,Seryl-Arginyl-Alanine,e
MAM03926e,Seryl-Arginyl-Tryptophan,e
MAM03927e,Seryl-Cysteinyl-Arginine,e
MAM03928e,Seryl-Glycyl-Glutamate,e
MAM03929e,Seryl-Lysyl-Histidine,e
MAM03930e,Seryl-Phenylalanyl-Lysine,e
MAM03931e,Seryl-Tryptophanyl-Histidine,e
MAM03983e,Threonyl-Arginyl-Tyrosine,e
MAM03984e,Threonyl-Asparaginyl-Tyrosine,e
MAM03986e,Threonyl-Glutaminyl-Glutamate,e
MAM03987e,Threonyl-Glutaminyl-Tyrosine,e
MAM03988e,Threonyl-Histidinyl-Histidine,e
MAM03989e,Threonyl-Isoleucyl-Arginine,e
MAM03990e,Threonyl-Methionyl-Arginine,e
MAM03991e,Threonyl-Phenylalanyl-Arginine,e
MAM03992e,Threonyl-Seryl-Arginine,e
MAM03993e,Threonyl-Threonyl-Arginine,e
MAM03994e,Threonyl-Tyrosyl-Methionine,e
MAM04008e,Tryptophanyl-Alanyl-Proline,e
MAM04009e,Tryptophanyl-Arginyl-Alanine,e
MAM04010e,Tryptophanyl-Aspartyl-Aspartate,e
MAM04011e,Tryptophanyl-Glutaminyl-Glutamine,e
MAM04012e,Tryptophanyl-Glutamyl-Glycine,e
MAM04013e,Tryptophanyl-Glutamyl-Leucine,e
MAM04014e,Tryptophanyl-Glutamyl-Proline,e
MAM04015e,Tryptophanyl-Glutamyl-Tyrosine,e
MAM04017e,Tryptophanyl-Glycyl-Leucine,e
MAM04018e,Tryptophanyl-Glycyl-Phenylalanine,e
MAM04019e,Tryptophanyl-Glycyl-Valine,e
MAM04020e,Tryptophanyl-Histidyl-Methionine,e
MAM04021e,Tryptophanyl-Isoleucyl-Lysine,e
MAM04022e,Tryptophanyl-Isoleucyl-Tryptophan,e
MAM04023e,Tryptophanyl-Leucyl-Valine,e
MAM04024e,Tryptophanyl-Lysine,e
MAM04025e,Tryptophanyl-Methionyl-Arginine,e
MAM04026e,Tryptophanyl-Methionyl-Valine,e
MAM04027e,Tryptophanyl-Phenylalanine,e
MAM04028e,Tryptophanyl-Prolyl-Glycine,e
MAM04029e,Tryptophanyl-Prolyl-Leucine,e
MAM04030e,Tryptophanyl-Prolyl-Valine,e
MAM04031e,Tryptophanyl-Seryl-Tyrosine,e
MAM04032e,Tryptophanyl-Threonyl-Glutamate,e
MAM04033e,Tryptophanyl-Threonyl-Isoleucine,e
MAM04034e,Tryptophanyl-Threonyl-Tyrosine,e
MAM04035e,Tryptophanyl-Tyrosyl-Glutamine,e
MAM04036e,Tryptophanyl-Tyrosyl-Tyrosine,e
MAM04037e,Tryptophanyl-Valyl-Aspartate,e
MAM04043e,Tyrosyl-Alanine,e
MAM04044e,Tyrosyl-Alaninyl-Phenylalanine,e
MAM04045e,Tyrosyl-Arginyl-Glutamate,e
MAM04046e,Tyrosyl-Arginyl-Serine,e
MAM04047e,Tyrosyl-Aspartyl-Arginine,e
MAM04048e,Tyrosyl-Cysteinyl-Glycine,e
MAM04049e,Tyrosyl-Cysteinyl-Threonine,e
MAM04050e,Tyrosyl-Glutamate,e
MAM04051e,Tyrosyl-Leucyl-Arginine,e
MAM04052e,Tyrosyl-Phenylalanyl-Tyrosine,e
MAM04053e,Tyrosyl-Threonine,e
MAM04054e,Tyrosyl-Tryptophanyl-Phenylalanine,e
MAM04055e,Tyrosyl-Tyrosine,e
MAM04056e,Tyrosyl-Valyl-Methionine,e
MAM04062e,Valyl-Arginyl-Glycine,e
MAM04063e,Valyl-Histidyl-Asparagine,e
MAM04064e,Valyl-Leucyl-Phenylalanine,e
MAM04065e,Valyl-Lysyl-Tyrosine,e
MAM04066e,Valyl-Phenylalanyl-Arginine,e
MAM04067e,Valyl-Prolyl-Tryptophan,e
MAM04068e,Valyl-Seryl-Arginine,e
MAM04069e,Valyl-Tryptophanyl-Phenylalanine,e
MAM04070e,Valyl-Tryptophanyl-Valine,e
MAM04071e,Valyl-Valine,e
MAM04016e,Tryptophanyl-Glycyl-Aspartate,e
MAM03411c,Alanyl-Arginyl-Cysteine,c
MAM03412c,Alanyl-Arginyl-Glycine,c
MAM03413c,Alanyl-Asparaginyl-Leucine,c
MAM03414c,Alanyl-Glycyl-Lysine,c
MAM03415c,Alanyl-Histidyl-Alanine,c
MAM03416c,Alanyl-Lysine-Threonine,c
MAM03435c,Arginyl-Alanyl-Alanine,c
MAM03436c,Arginyl-Alanine-Phenylalanine,c
MAM03437c,Arginyl-Alanyl-Threonine,c
MAM03438c,Arginyl-Arginine,c
MAM03439c,Arginyl-Arginyl-Lysine,c
MAM03440c,Arginyl-Arginyl-Metheonine,c
MAM03441c,Arginyl-Cystinyl-Glycine,c
MAM03442c,Arginyl-Cystinyl-Serine,c
MAM03443c,Arginyl-Glutamyl-Glutamate,c
MAM03444c,Arginyl-Glutamyl-Proline,c
MAM03445c,Arginyl-Glycyl-Glycine,c
MAM03446c,Arginyl-Histidyl-Threonine,c
MAM03447c,Arginyl-Leucyl-Phenylalanine,c
MAM03448c,Arginyl-Lysyl-Aspartate,c
MAM03449c,Arginyl-Phenylalanine-Arginine,c
MAM03450c,Arginyl-Prolyl-Methionine,c
MAM03451c,Arginyl-Prolyl-Threonine,c
MAM03452c,Arginyl-Seryl-Serine,c
MAM03453c,Arginyl-Tyrosyl-Valine,c
MAM03454c,Arginyl-Valyl-Cysteine,c
MAM03455c,Arginyl-Valyl-Tryptophan,c
MAM03456c,Asparaginyl-Asparaginyl-Arginine,c
MAM03457c,Asparaginyl-Cysteinyl-Cysteine,c
MAM03458c,Asparaginyl-Methionyl-Proline,c
MAM03459c,Asparaginyl-Phenylalanyl-Aspartate,c
MAM03460c,Asparaginyl-Phenylalanyl-Cysteine,c
MAM03461c,Asparaginyl-Tyrosyl-Glycine,c
MAM03462c,Asparaginyl-Tyrosyl-Phenylalanine,c
MAM03463c,Asparaginyl-Tyrosyl-Threonine,c
MAM03464c,Asparaginyl-Alanyl-Arginine,c
MAM03465c,Aspartyl-Asparaginyl-Glutamate,c
MAM03466c,Aspartyl-Glutamate,c
MAM03467c,Aspartyl-Glutamyl-Proline,c
MAM03468c,Aspartyl-Glutamyl-Tryptophan,c
MAM03469c,Aspartyl-Histidyl-Cysteine,c
MAM03470c,Aspartyl-Histidyl-Proline,c
MAM03471c,Aspartyl-Lysyl-Glutamate,c
MAM03472c,Aspartyl-Lysyl-Histidine,c
MAM03473c,Aspartyl-Methionyl-Aspartate,c
MAM03474c,Aspartyl-Prolyl-Lysine,c
MAM03475c,Aspartyl-Valyl-Asparagine,c
MAM03527c,Cystyl-Asparaginyl-Methionine,c
MAM03528c,Cystyl-Aspartyl-Phenylalanine,c
MAM03529c,Cystyl-Cysteine,c
MAM03530c,Cystyl-Glutaminyl-Methionine,c
MAM03531c,Cystyl-Glutamyl-Histidine,c
MAM03532c,Cystyl-Glutamyl-Tryptophan,c
MAM03533c,Cystyl-Leucyl-Threonine,c
MAM03534c,Cystyl-Seryl-Methionine,c
MAM03535c,Cystyl-Tyrosyl-Asparagine,c
MAM03596c,Glutaminyl-Asparaginyl-Glutamine,c
MAM03597c,Glutaminyl-Histidyl-Histidine,c
MAM03598c,Glutaminyl-Histidyl-Lysine,c
MAM03599c,Glutaminyl-Lysyl-Lysine,c
MAM03600c,Glutaminyl-Lysyl-Tryptophan,c
MAM03601c,Glutaminyl-Prolyl-Glutamate,c
MAM03602c,Glutaminyl-Tryptophanyl-Glutamate,c
MAM03603c,Glutaminyl-Tyrosyl-Leucine,c
MAM03606c,Glutaminyl-Arginyl-Leucine,c
MAM03607c,Glutaminyl-Asparaginyl-Leucine,c
MAM03608c,Glutamyl-Glutamate,c
MAM03609c,Glutamyl-Isoleucyl-Lysine,c
MAM03610c,Glutamyl-Leucine,c
MAM03611c,Glutamyl-Methionine,c
MAM03612c,Glutamyl-Methioninyl-Histidine,c
MAM03616c,Glutamyl-Threonine,c
MAM03617c,Glutamyl-Threonyl-Lysine,c
MAM03618c,Glutamyl-Tryptophanyl-Alanine,c
MAM03624c,Glycyl-Histidyl-Asparagine,c
MAM03625c,Glycyl-Histidyl-Lysine,c
MAM03627c,Glycyl-Lysyl-Cysteine,c
MAM03628c,Glycyl-Lysyl-Phenylalanine,c
MAM03632c,Glycyl-Tyrosyl-Lysine,c
MAM03633c,Glycyl-Valyl-Histidine,c
MAM03662c,Histidyl-Arginyl-Cysteine,c
MAM03663c,Histidyl-Arginyl-Serine,c
MAM03664c,Histidyl-Aspartate,c
MAM03665c,Histidyl-Cystyl-Cysteine,c
MAM03666c,Histidyl-Glutaminyl-Alanine,c
MAM03667c,Histidyl-Glutamate,c
MAM03668c,Histidyl-Glutamyl-Glutamine,c
MAM03669c,Histidyl-Lysyl-Lysine,c
MAM03670c,Histidyl-Histidyl-Lysine,c
MAM03671c,Histidyl-Lysyl-Alanine,c
MAM03672c,Histidyl-Lysyl-Glutamate,c
MAM03673c,Histidyl-Lysyl-Isoleucine,c
MAM03674c,Histidyl-Lysyl-Threonine,c
MAM03675c,Histidyl-Lysyl-Valine,c
MAM03676c,Histidyl-Methionine,c
MAM03677c,Histidyl-Methionyl-Glutamine,c
MAM03678c,Histidyl-Phenylalanyl-Arginine,c
MAM03679c,Histidyl-Prolyl-Lysine,c
MAM03680c,Histidyl-Tryptophanyl-Histidine,c
MAM03693c,Isoleucyl-Arginyl-Isoleucine,c
MAM03694c,Isoleucyl-Asparaginyl-Histidine,c
MAM03695c,Isolecyl-Aspartate,c
MAM03696c,Isolecyl-Glutaminyl-Glutamate,c
MAM03697c,Isolecyl-Glycyl-Arginine,c
MAM03698c,Isolecyl-Prolyl-Lysine,c
MAM03699c,Isolecyl-Seryl-Arginine,c
MAM03700c,Isolecyl-Tryptophanyl-Tyrosine,c
MAM03711c,Leucyl-Alanyl-Arginine,c
MAM03712c,Leucyl-Asparaginyl-Aspartate,c
MAM03713c,Leucyl-Aspartyl-Lysine,c
MAM03716c,Leucyl-Leucyl-Tryptophan,c
MAM03717c,Leucyl-Proline,c
MAM03718c,Leucyl-Prolyl-Arginine,c
MAM03719c,Leucyl-Seryl-Tryptophan,c
MAM03720c,Leucyl-Tryptophan,c
MAM03721c,Leucyl-Tryptophanyl-Arginine,c
MAM03722c,Leucyl-Tyrosyl-Tyrosine,c
MAM03723c,Leucyl-Valine,c
MAM03738c,Lysyl-Arginyl-Leucine,c
MAM03739c,Lysyl-Cysteinyl-Histidine,c
MAM03740c,Lysyl-Glutaminyl-Phenylalanine,c
MAM03741c,Lysyl-Glutamyl-Glutamate,c
MAM03742c,Lysyl-Lysyl-Lysine,c
MAM03743c,Lysyl-Phenylalanyl-Isoleucine,c
MAM03744c,Lysyl-Tryptophanyl-Arginine,c
MAM03745c,Lysyl-Tyrosyl-Isoleucine,c
MAM03746c,Lysyl-Valyl-Phenylalanine,c
MAM03747c,Lysyl-Valyl-Tryptophan,c
MAM03760c,Methionyl-Arginyl-Leucine,c
MAM03761c,Methionyl-Asparaginyl-Tyrosine,c
MAM03762c,Methionyl-Glutaminyl-Tyrosine,c
MAM03763c,Methionyl-Glycyl-Arginine,c
MAM03764c,Methionyl-Histidyl-Lysine,c
MAM03767c,Methionyl-Methionyl-Isoleucine,c
MAM03768c,Methionyl-Phenylalanyl-Arginine,c
MAM03769c,Methionyl-Tryptophanyl-Phenylalanine,c
MAM03864c,Phenylalanyl-Asparaginyl-Methionine,c
MAM03865c,Phenylalanyl-Aspartate,c
MAM03866c,Phenylalanyl-Glutaminyl-Phenylalanine,c
MAM03867c,Phenylalanyl-Leucine,c
MAM03868c,Phenylalanyl-Leucyl-Aspartate,c
MAM03869c,Phenylalanyl-Leucyl-Histidine,c
MAM03870c,Phenylalanyl-Lysyl-Alanine,c
MAM03871c,Phenylalanyl-Lysyl-Proline,c
MAM03872c,Phenylalanyl-Phenylalanine,c
MAM03873c,Phenylalanyl-Phenylalaninyl-Asparagine,c
MAM03874c,Phenylalanyl-Phenylalaninyl-Threonine,c
MAM03875c,Phenylalanyl-Prolyl-Arginine,c
MAM03876c,Phenylalanyl-Seryl-Tryptophan,c
MAM03877c,Phenylalanyl-Threonyl-Lysine,c
MAM03878c,Phenylalanyl-Tryptophanyl-Leucine,c
MAM03879c,Phenylalanyl-Tyrosine,c
MAM03880c,Phenylalanyl-Tyrosinyl-Glutamine,c
MAM03881c,Phenylalanyl-Tyrosinyl-Lysine,c
MAM03888c,Prolyl-Arginyl-Aspartate,c
MAM03889c,Prolyl-Arginyl-Cysteine,c
MAM03890c,Prolyl-Asparaginyl-Cysteine,c
MAM03891c,Prolyl-Cysteine,c
MAM03894c,Prolyl-Glutaminyl-Proline,c
MAM03895c,Prolyl-Glutamatsyl-Lysine,c
MAM03897c,Prolyl-Histidine,c
MAM03898c,Prolyl-Histidyl-Tyrosine,c
MAM03899c,Prolyl-Leucyl-Arginine,c
MAM03900c,Prolyl-Lysyl-Proline,c
MAM03901c,Prolyl-Phenylalanine,c
MAM03902c,Prolyl-Prolyl-Arginine,c
MAM03903c,Prolyl-Prolyl-Proline,c
MAM03904c,Prolyl-Tryptophanyl-Lysine,c
MAM03905c,Prolyl-Tryptophanyl-Threonine,c
MAM03906c,Prolyl-Valyl-Glutamine,c
MAM03925c,Seryl-Arginyl-Alanine,c
MAM03926c,Seryl-Arginyl-Tryptophan,c
MAM03927c,Seryl-Cysteinyl-Arginine,c
MAM03928c,Seryl-Glycyl-Glutamate,c
MAM03929c,Seryl-Lysyl-Histidine,c
MAM03930c,Seryl-Phenylalanyl-Lysine,c
MAM03931c,Seryl-Tryptophanyl-Histidine,c
MAM03983c,Threonyl-Arginyl-Tyrosine,c
MAM03984c,Threonyl-Asparaginyl-Tyrosine,c
MAM03986c,Threonyl-Glutaminyl-Glutamate,c
MAM03987c,Threonyl-Glutaminyl-Tyrosine,c
MAM03988c,Threonyl-Histidinyl-Histidine,c
MAM03989c,Threonyl-Isoleucyl-Arginine,c
MAM03990c,Threonyl-Methionyl-Arginine,c
MAM03991c,Threonyl-Phenylalanyl-Arginine,c
MAM03992c,Threonyl-Seryl-Arginine,c
MAM03993c,Threonyl-Threonyl-Arginine,c
MAM03994c,Threonyl-Tyrosyl-Methionine,c
MAM04008c,Tryptophanyl-Alanyl-Proline,c
MAM04009c,Tryptophanyl-Arginyl-Alanine,c
MAM04010c,Tryptophanyl-Aspartyl-Aspartate,c
MAM04011c,Tryptophanyl-Glutaminyl-Glutamine,c
MAM04012c,Tryptophanyl-Glutamyl-Glycine,c
MAM04013c,Tryptophanyl-Glutamyl-Leucine,c
MAM04014c,Tryptophanyl-Glutamyl-Proline,c
MAM04015c,Tryptophanyl-Glutamyl-Tyrosine,c
MAM04017c,Tryptophanyl-Glycyl-Leucine,c
MAM04018c,Tryptophanyl-Glycyl-Phenylalanine,c
MAM04019c,Tryptophanyl-Glycyl-Valine,c
MAM04020c,Tryptophanyl-Histidyl-Methionine,c
MAM04021c,Tryptophanyl-Isoleucyl-Lysine,c
MAM04022c,Tryptophanyl-Isoleucyl-Tryptophan,c
MAM04023c,Tryptophanyl-Leucyl-Valine,c
MAM04024c,Tryptophanyl-Lysine,c
MAM04025c,Tryptophanyl-Methionyl-Arginine,c
MAM04026c,Tryptophanyl-Methionyl-Valine,c
MAM04027c,Tryptophanyl-Phenylalanine,c
MAM04028c,Tryptophanyl-Prolyl-Glycine,c
MAM04029c,Tryptophanyl-Prolyl-Leucine,c
MAM04030c,Tryptophanyl-Prolyl-Valine,c
MAM04031c,Tryptophanyl-Seryl-Tyrosine,c
MAM04032c,Tryptophanyl-Threonyl-Glutamate,c
MAM04033c,Tryptophanyl-Threonyl-Isoleucine,c
MAM04034c,Tryptophanyl-Threonyl-Tyrosine,c
MAM04035c,Tryptophanyl-Tyrosyl-Glutamine,c
MAM04036c,Tryptophanyl-Tyrosyl-Tyrosine,c
MAM04037c,Tryptophanyl-Valyl-Aspartate,c
MAM04043c,Tyrosyl-Alanine,c
MAM04044c,Tyrosyl-Alaninyl-Phenylalanine,c
MAM04045c,Tyrosyl-Arginyl-Glutamate,c
MAM04046c,Tyrosyl-Arginyl-Serine,c
MAM04047c,Tyrosyl-Aspartyl-Arginine,c
MAM04048c,Tyrosyl-Cysteinyl-Glycine,c
MAM04049c,Tyrosyl-Cysteinyl-Threonine,c
MAM04050c,Tyrosyl-Glutamate,c
MAM04051c,Tyrosyl-Leucyl-Arginine,c
MAM04052c,Tyrosyl-Phenylalanyl-Tyrosine,c
MAM04053c,Tyrosyl-Threonine,c
MAM04054c,Tyrosyl-Tryptophanyl-Phenylalanine,c
MAM04055c,Tyrosyl-Tyrosine,c
MAM04056c,Tyrosyl-Valyl-Methionine,c
MAM04062c,Valyl-Arginyl-Glycine,c
MAM04063c,Valyl-Histidyl-Asparagine,c
MAM04064c,Valyl-Leucyl-Phenylalanine,c
MAM04065c,Valyl-Lysyl-Tyrosine,c
MAM04066c,Valyl-Phenylalanyl-Arginine,c
MAM04067c,Valyl-Prolyl-Tryptophan,c
MAM04068c,Valyl-Seryl-Arginine,c
MAM04069c,Valyl-Tryptophanyl-Phenylalanine,c
MAM04070c,Valyl-Tryptophanyl-Valine,c
MAM04071c,Valyl-Valine,c
MAM04016c,Tryptophanyl-Glycyl-Aspartate,c
MAM03626c,Glycylleucine,c
MAM04077c,"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",c
MAM04076c,"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",c
MAM04075c,"1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",c
MAM04079c,"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",c
MAM04078c,"Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)",c
MAM04080c,"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",c
MAM02908e,SM pool,e
MAM01954c,"glcnac-alpha-1,4-core 1",c
MAM01954e,"glcnac-alpha-1,4-core 1",e
MAM03394c,L-Homocystine,c
MAM03394e,L-Homocystine,e
MAM02543e,N-acetylneuraminate,e
MAM03481c,"Band Membrane Protein (Universal, Erythrocyte --> 2.1,3,4.1)",c
MAM03482c,"Band Membrane Protein (Methylated, Universal, Erythrocyte -> 2.1,3,4.1)",c
MAM02525e,N-acetylgalactosamine,e
MAM01609e,core 4,e
MAM03585e,D-Galactosamine,e
MAM03585c,D-Galactosamine,c
MAM03772c,Menaquinone-10,c
MAM03772e,Menaquinone-10,e
MAM03773c,Menaquinone-11,c
MAM03773e,Menaquinone-11,e
MAM03774c,Menaquinone-7,c
MAM03774e,Menaquinone-7,e
MAM03776c,Menaquinone-9,c
MAM03776e,Menaquinone-9,e
MAM01651e,de-Fuc form of PA6 (wo peptide linkage),e
MAM01801e,F1alpha,e
MAM02393e,lipoamide,e
MAM02393c,lipoamide,c
MAM02654e,O-methylhippurate,e
MAM03775c,Menaquinone-8,c
MAM01991e,glycogenin G4G4,e
MAM00758e,"3alpha,7alpha-dihydroxy-5beta-cholestanate",e
MAM00752e,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate",e
MAM01093e,"5beta-cholestane-3alpha,7alpha,26-triol",e
MAM01182e,7alpha-hydroxycholest-4-en-3-one,e
MAM01178e,"7alpha,12alpha-dihydroxycholest-4-en-3-one",e
MAM03313e,7-Ketolithocholate,e
MAM00671e,2-oxobutyrate,e
MAM03614e,Glutarate,e
MAM01683e,D-gluconic acid,e
MAM02358c,L-erythro-4-hydroxyglutamate,c
MAM00989c,4-hydroxy-2-oxoglutarate,c
MAM03626e,Glycylleucine,e
MAM03590c,"2-Trans,6-Trans,10-Trans-Geranylgeranyl Diphosphate",c
MAM01681e,D-glucarate,e
MAM03193c,"(Z)-But-2-Ene-1,2,3-Tricarboxylate",c
MAM03771c,"(2S,3R)-3-Hydroxybutane-1,2,3-Tricarboxylate",c
MAM00995e,4-hydroxybenzoate,e
MAM00729e,"3,4-dihydroxyphenylacetate",e
MAM03775e,Menaquinone-8,e
MAM03510e,Methanethiol,e
MAM02725e,phenylpyruvate,e
MAM03099e,tyramine,e
MAM00654e,2-hydroxyphenylacetate,e
MAM02336e,lanosterol,e
MAM03136e,vanillylmandelate,e
MAM02007e,glyoxalate,e
MAM00664c,2-methylbutyrylglycine,c
MAM00664e,2-methylbutyrylglycine,e
MAM00825c,3-methylcrotonoylglycine,c
MAM00825e,3-methylcrotonoylglycine,e
MAM02190c,isovalerylglycine,c
MAM02190e,isovalerylglycine,e
MAM03407m,N-Acetyl-Tyrosine,m
MAM03407c,N-Acetyl-Tyrosine,c
MAM03407e,N-Acetyl-Tyrosine,e
MAM03956c,Succinyl-Acetoacetate,c
MAM03957c,Succinylacetone,c
MAM03957e,Succinylacetone,e
MAM04073c,Vanilpyruvic Acid,c
MAM04072c,Vanil-Lactate,c
MAM00830m,3-O-methyldopa,m
MAM03778m,N-Acetylvanilalanine,m
MAM03778c,N-Acetylvanilalanine,c
MAM03778e,N-Acetylvanilalanine,e
MAM04072e,Vanil-Lactate,e
MAM03176c,2-Hydroxy-3-Methyl-Valerate,c
MAM03176e,2-Hydroxy-3-Methyl-Valerate,e
MAM03186c,2-Hydroxy-Isovalerate,c
MAM03186e,2-Hydroxy-Isovalerate,e
MAM03189m,2-Methyl-3-Hydroxy-Butyrate,m
MAM03189c,2-Methyl-3-Hydroxy-Butyrate,c
MAM03189e,2-Methyl-3-Hydroxy-Butyrate,e
MAM03192m,2-Methyl-3-Oxo-Valeryl Coenzyme A,m
MAM03191m,2-Methyl-3-Oxo-Valerate,m
MAM03191c,2-Methyl-3-Oxo-Valerate,c
MAM03190c,2-Methyl-3-Hydroxy-Valerate,c
MAM03190e,2-Methyl-3-Hydroxy-Valerate,e
MAM03212c,3-Hydroxy-3-Methyl-Glutarate,c
MAM03212e,3-Hydroxy-3-Methyl-Glutarate,e
MAM03245m,3-Methyl-Glutaconate,m
MAM03245c,3-Methyl-Glutaconate,c
MAM03245e,3-Methyl-Glutaconate,e
MAM03246c,3-Methyl-Glutarate,c
MAM03246e,3-Methyl-Glutarate,e
MAM03886m,Propionyl-Glycine,m
MAM03886c,Propionyl-Glycine,c
MAM03886e,Propionyl-Glycine,e
MAM03777c,Mevalonate-Lactone,c
MAM03777e,Mevalonate-Lactone,e
MAM03997m,Tiglyl Glycine,m
MAM03997c,Tiglyl Glycine,c
MAM03997e,Tiglyl Glycine,e
MAM03964m,Trans-Delta-2-Glutaryl Coenzyme A,m
MAM03222m,3-Hydroxy-Glutaryl Coenzyme A,m
MAM03257m,3-Hydroxy-Glutarate,m
MAM03257c,3-Hydroxy-Glutarate,c
MAM03257e,3-Hydroxy-Glutarate,e
MAM03613m,Glutaconyl Coenzyme A,m
MAM03615m,Glutaconate,m
MAM03615c,Glutaconate,c
MAM03615e,Glutaconate,e
MAM03227m,3-Hydroxyisovaleric Acid,m
MAM03227c,3-Hydroxyisovaleric Acid,c
MAM03227e,3-Hydroxyisovaleric Acid,e
MAM03214c,3-Hydroxy-Adipate,c
MAM03214e,3-Hydroxy-Adipate,e
MAM03258c,3-Hydroxy-Sebacic Acid,c
MAM03258e,3-Hydroxy-Sebacic Acid,e
MAM03260c,3-Hydoxy-Suberic Acid,c
MAM03260e,3-Hydoxy-Suberic Acid,e
MAM03287c,5-Hydroxyhexanoic Acid,c
MAM03287e,5-Hydroxyhexanoic Acid,e
MAM03314c,7-Hydroxy-Octanoate,c
MAM03314e,7-Hydroxy-Octanoate,e
MAM03576c,Ethylmalonyl Coenzyme A,c
MAM03575c,Ethylmalonic Acid,c
MAM03575e,Ethylmalonic Acid,e
MAM03660c,Hexanoyl-Glycine,c
MAM03660e,Hexanoyl-Glycine,e
MAM03766c,Methyl-Succinyl Coenzyme A,c
MAM03765c,Methyl-Succinate,c
MAM03765e,Methyl-Succinate,e
MAM03955c,Suberyl-Glycine,c
MAM03955e,Suberyl-Glycine,e
MAM03277m,4-Hydroxy-Butyrate,m
MAM03277c,4-Hydroxy-Butyrate,c
MAM03277e,4-Hydroxy-Butyrate,e
MAM03804c,1-Stearoylglycerophosphoinositol,c
MAM03861c,1-Stearoylglycerophosphoethanolamine,c
MAM03187e,2-Hydroxy-Isocaproate,e
MAM03187c,2-Hydroxy-Isocaproate,c
MAM03188c,2-Hydroxy-Glutarate,c
MAM03188e,2-Hydroxy-Glutarate,e
MAM03614c,Glutarate,c
MAM03981m,"7Z,10Z-Hexadecadienoic Acid",m
MAM03981c,"7Z,10Z-Hexadecadienoic Acid",c
MAM03981e,"7Z,10Z-Hexadecadienoic Acid",e
MAM03657m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",m
MAM03657c,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",c
MAM03657e,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",e
MAM03683m,Trans-Delta-2-Heptadecanoyl Coenzyme A,m
MAM03682m,Trans-Delta-2-Heptadecanoic Acid,m
MAM03682c,Trans-Delta-2-Heptadecanoic Acid,c
MAM03682e,Trans-Delta-2-Heptadecanoic Acid,e
MAM03568c,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",c
MAM03568e,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",e
MAM03283m,"5,8,11,14,17-Eicosapentenoic Acid",m
MAM03283c,"5,8,11,14,17-Eicosapentenoic Acid",c
MAM03283e,"5,8,11,14,17-Eicosapentenoic Acid",e
MAM00981e,4-coumarate,e
MAM00971e,"4-androstene-3,17-dione",e
MAM00399c,16alpha-hydroxydehydroepiandrosterone,c
MAM00399e,16alpha-hydroxydehydroepiandrosterone,e
